imdb_id,poster_path,wiki_link,original_title,tag
tt0216817, ,https://en.wikipedia.org/wiki/Hum_Saath-Saath_Hain,Hum Saath-Saath Hain: We Stand United,drama family musical salmankhan karismakapoor saifalikhan tabu sonalibendre ramkishen and mamta have three son vivek prem and vinod and a daughter sangeeta. thi famili is part of a joint famili whose close knit bond is challeng by a misunderstanding.
tt0206020,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Hote_Hote_Pyar_Ho_Gaya.jpg/220px-Hote_Hote_Pyar_Ho_Gaya.jpg,https://en.wikipedia.org/wiki/Hote_Hote_Pyar_Ho_Gaya,Hote Hote Pyar Hogaya,action crime romance kajol atulagnihotri jackieshroff ayeshajhulka arunairani pinki and atul alia bunti are in love with each other and plan to marry. they howev run into opposit with their respect famili as their life-partn have alreadi been picked...
tt0317641,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Heeralaal_Pannalaal.jpg/220px-Heeralaal_Pannalaal.jpg,https://en.wikipedia.org/wiki/Heeralal_Pannalal_(1999_film),Heera Lal Panna Lal,action comedy crime mithunchakraborty johnnylever payalmalhotra dakshana mallikakaur two set of twin both name heeral and pannal set out in search of love and adventur quit unawar of the presenc of the other set.
tt0196635,https://upload.wikimedia.org/wikipedia/en/d/d5/International_khiladi.jpg,https://en.wikipedia.org/wiki/International_Khiladi,International Khiladi,action crime drama akshaykumar twinklekhanna rajatbedi vivekshauq gulshangrover devraj a gangster and payal a report fell in love. amit love payal and a lot of troubl follow in their lives.
tt0226847,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Jaanam_Samjha_Karo.jpg/220px-Jaanam_Samjha_Karo.jpg,https://en.wikipedia.org/wiki/Jaanam_Samjha_Karo,Jaanam Samjha Karo,drama romance salmankhan urmilamatondkar jaspalbhatti shammikapoor bindu talent singer and dancer chandni' life is domin by three aunt and a soft-spoken matern grandmother. she meet with a woman name rahul and fall in love with him. rahul ...
tt0230347,https://upload.wikimedia.org/wikipedia/en/1/15/Jaanwar.jpg,https://en.wikipedia.org/wiki/Jaanwar_(1999_film),Jaanwar,action crime drama akshaykumar karismakapoor shilpashettykundra mohnishbahl ashutoshrana a ruthless crimin mend hi crimin way after he meet an abandon child and take utmost care of him. howev the shadow of the past continu to haunt him.
tt0339239, ,https://en.wikipedia.org/wiki/Kaala_Samrajya,Kaala Samrajya,action crime romance sunilshetty monicabedi amrishpuri deepakshirke jaspalbhatti gangster kaalkeshwar singh is insecur about the way other peopl behav toward hi wife monica as he is fulli well awar that she doe not love him and that he forc get marri to ...
tt0439641,https://upload.wikimedia.org/wikipedia/en/f/fb/Jahan_Tum_Le_Chalo.jpg,https://en.wikipedia.org/wiki/Jahan_Tum_Le_Chalo,Jahan Tum Le Chalo,romance ranajungbahadur shailchaturvedi sonalikulkarni garylawyer nirmalpandey a journalist cum social activist tie between an elder photograph and a young student. her dilemma and her dark life in the citi of mumbai in the late 90
tt0206067,https://upload.wikimedia.org/wikipedia/en/d/d8/Kachche_Dhaage.jpg,https://en.wikipedia.org/wiki/Kachche_Dhaage,Kachche Dhaage,action drama thriller ajaydevgn saifalikhan manishakoirala namratashirodkar mayaalagh two stepbroth who loath each other have to work togeth to avoid be frame for terrorist activities.
tt0226786,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Hum_Tum_Pe_Marte_Hain.jpg/220px-Hum_Tum_Pe_Marte_Hain.jpg,https://en.wikipedia.org/wiki/Hum_Tum_Pe_Marte_Hain,Hum Tum Pe Marte Hain,romance govinda urmilamatondkar dimplekapadia pareshrawal nirmalpandey devyani is a woman' activist and a social worker live in bombay for sever years. she ha a younger sister radhika who is of marriag age. devyani would prefer radhika be ...
tt0220594,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Kartoos.jpg/220px-Kartoos.jpg,https://en.wikipedia.org/wiki/Kartoos,Kartoos,action crime thriller sanjaydutt jackieshroff manishakoirala gulshangrover annaedwards on 1st may 1993 a bomb explod claim the live of hundr of mumbai india citizen with the major be children. terrorist jagat jogia claim respons for thi outrag but ...
tt0213775,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Kohram.jpg/220px-Kohram.jpg,https://en.wikipedia.org/wiki/Kohram,Kohram,action comedy drama amitabhbachchan nanapatekar tabu jayaprada mukuldev major ajit is sent to nab the ex armi offic colonel sodhi who is hide in the guis of devraj hathoda.
tt0195002,https://upload.wikimedia.org/wikipedia/en/d/d9/Kaun_poster.jpg,https://en.wikipedia.org/wiki/Kaun_(film),Kaun?,mystery thriller urmilamatondkar manojbajpayee  while alon in the hous a woman hear news of serial killer on the loose. and then a stranger ring the doorbell...
tt0172704,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Lal_Baadshah.jpg/220px-Lal_Baadshah.jpg,https://en.wikipedia.org/wiki/Lal_Baadshah,Lal Baadshah,action crime drama amitabhbachchan manishakoirala shilpashettykundra shaktikapoor raghuvaran lal singh (amitabh bachchan) live with hi mother (nirupa roy) in a small basti in bombay grow up with the poor and needy. he is call lal badshah by the peopl he live among. lal is a...
tt2008546,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Kahani_Kismat_Kinew.jpg/220px-Kahani_Kismat_Kinew.jpg,https://en.wikipedia.org/wiki/Kahani_Kismat_Ki_(1999_film),Kahani Kismat Ki,action laxmikantberde mithunchakraborty shamadeshpande milindgunaji ayeshajhulka add a plot »
tt0217608,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Laawaris.jpg/220px-Laawaris.jpg,https://en.wikipedia.org/wiki/Laawaris_(1999_film),Laawaris,action jackieshroff dimplekapadia akshayekhanna manishakoirala johnnylever advoc anand saxena live in a small apart with hi wife kavita who came from a wealthi famili and their young son. they live in a crime-pron area as anand cannot afford to live ...
tt0206921,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Mann_poster.jpg/220px-Mann_poster.jpg,https://en.wikipedia.org/wiki/Mann_(1999_film),Mann,drama romance aamirkhan manishakoirala sharmilatagore deeptibhatnagar daliptahil a young woman fall in love with a handsom playboy while aboard a singapor to india cruise. they make plan to meet again but fate may have other plans...
tt0214931,https://upload.wikimedia.org/wikipedia/en/0/03/Mast_movie.jpg,https://en.wikipedia.org/wiki/Mast_(film),Mast,"fantasy musical romance urmilamatondkar aftabshivdasani daliptahil smitajaykar govindnamdeo krishnak mathur (aftab shivdasani) alia ""kittu"" work in a restaur which is locat right opposit the bunglow of famou movi actress mallika (urmilla matondkar). kittu simpli ..."
tt0209263,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Pyaar_Koi_Khel_Nahin.jpg/220px-Pyaar_Koi_Khel_Nahin.jpg,https://en.wikipedia.org/wiki/Pyaar_Koi_Khel_Nahin,Pyaar Koi Khel Nahin,drama romance thriller sunnydeol mahimachaudhry apoorvaagnihotri dinapathak kulbhushankharbanda two brother love the same woman. sometim after she marri one of them he is kill and hi brother is expect to marri her in order to make her child legitimate.
tt0275608,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Pyaar_Mein_Kabhi_Kabhi.jpg/220px-Pyaar_Mein_Kabhi_Kabhi.jpg,https://en.wikipedia.org/wiki/Pyaar_Mein_Kabhi_Kabhi,Pyaar Mein Kabhi Kabhi...,comedy drama musical dinomorea rinkekhanna  siddhant recount three month in hi struggl to attain fame via the nation institut of perform art and hi close friendship with fellow-students: baksh bhargav radha rubi ks ...
tt0489530,https://upload.wikimedia.org/wikipedia/en/4/46/Nyaydaata_poster.jpg,https://en.wikipedia.org/wiki/Nyaydaata,Nyaydaata,action tinnuanand aparajita asrani birbal bobchristo deputi commission of polic single-handedli arrest a notori gangster by the name of jabbar onli to find out that jabbar ha use hi polit connect and got off prison without ...
tt0286910, ,https://en.wikipedia.org/wiki/Rajaji_(film),Rajaji,comedy romance govinda raveenatandon satishkaushik shaktikapoor mohanjoshi raja is a lazi slacker who want to have an easi life. he figur that if he get marri to a rich woman then he will not have to work. so he meet with multi-millionair payal ...
tt0259547, ,https://en.wikipedia.org/wiki/Samar_(1999_film),Samar,drama rajeshwarisachdev rajitkapoor ravijhankal raghuviryadav kishorekadam india' cast system depict in film within a film
tt0111068,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Sangharsh_1999_poster.jpg/220px-Sangharsh_1999_poster.jpg,https://en.wikipedia.org/wiki/Sangharsh_(1999_film),Sangharsh,action drama thriller preityzinta akshaykumar ashutoshrana vishwajeetpradhan amanverma a rooki cbi offic must enlist the help of an incarcer crimin in order to catch a serial child killer who ha recent escap polic custody.
tt0338264,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Mother_%281999_film%29.jpg/220px-Mother_%281999_film%29.jpg,https://en.wikipedia.org/wiki/Mother_(1999_film),Mother,comedy drama family jeetendra rekha randhirkapoor rakeshroshan sanoberkabir singl and lusti asha' (rekha) affair with three men (randhir kapoor rakesh roshan jeetendra) land her with a baby-girl and she must reloc to distant mauritiu to start life anew. ...
tt0286891,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Phool_Aur_Aag_Mithun.jpg/220px-Phool_Aur_Aag_Mithun.jpg,https://en.wikipedia.org/wiki/Phool_Aur_Aag,Phool Aur Aag,action comedy crime mithunchakraborty jackieshroff archana mohanjoshi pramodmoutho deva' good deed and action are gener misunderstood by a lot of peopl includ jaswant; and hi deed are also deliber twist by hi enemi includ choudhury.
tt0286934, ,https://en.wikipedia.org/wiki/Safari_(1999_film),Safari,action adventure romance sanjaydutt juhichawla tanuja sureshoberoi mohnishbahl bombay-bas anjali aggarw live a wealthi lifestyl with her mom asha and dad ajit who is the owner of aggarw industries. when asha challeng ajit that she can run the busi ...
tt0207626, ,https://en.wikipedia.org/wiki/Naukar_Ki_Kameez,Naukar Ki Kameez,\n samirahmed vikrishnahbatt anujoseph abrarkasan manokarlal add a plot »
tt0220757,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Shool_1999_poster.jpg/220px-Shool_1999_poster.jpg,https://en.wikipedia.org/wiki/Shool,Shool,action crime drama manojbajpayee raveenatandon sayajishinde yashpalsharma  polic inspector samar pratap singh is transfer to motihari in the indian state of bihar along with hi wife manjari and a daughter. he is honest and dilig and these attribut ...
tt0215196,https://upload.wikimedia.org/wikipedia/en/4/47/Split_wide_open.jpg,https://en.wikipedia.org/wiki/Split_Wide_Open,Split Wide Open,crime drama rahulbose lailarouass shivajisatam faridahaidermulla shivpaul a search for a lost street girl in midst of exposé of modern sexual behaviour in bombay and a water mafia in the citi thi is a real 'split wide open' of the indian glamour capital.
tt2008624,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Sanyasi_Mera_Naamnew.jpg/220px-Sanyasi_Mera_Naamnew.jpg,https://en.wikipedia.org/wiki/Sanyasi_Mera_Naam,Sanyasi Mera Naam,action ranajungbahadur mithunchakraborty siddharthdhawan mohanjoshi satyendrakapoor add a plot »
tt0267928,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Silsila_Hai_Pyar_Ka.jpg/220px-Silsila_Hai_Pyar_Ka.jpg,https://en.wikipedia.org/wiki/Silsila_Hai_Pyar_Ka,Silsila Hai Pyar Ka,comedy drama romance karismakapoor chandrachursingh arunairani shaktikapoor dannydenzongpa vanshika mathur (karishma kapoor) an orphan who live with her aunt (aroona irani) is a simpl middl class girl desper in search of a job. eventu she get a job with mr. sinha (...
tt0410809, ,https://en.wikipedia.org/wiki/Trishakti,Trishakti,action crime drama sadashivamrapurkar milindgunaji jatinkanakia sharads.kapoor shehzadkhan rajeshwar raja is the uncrown don of of the crimin world in bombay india. work under hi direct are hasan lalla and hamid pathan. then hasan lalla decid to separ and forms...
tt0220832,https://upload.wikimedia.org/wikipedia/en/a/a6/Vaastav_The_Reality.jpg,https://en.wikipedia.org/wiki/Vaastav:_The_Reality,Vaastav: The Reality,action crime drama sanjaydutt namratashirodkar mohnishbahl ektasohini reemalagoo consequ forc an innoc man to get involv in crime after make an error.
tt0215245,https://upload.wikimedia.org/wikipedia/en/1/1f/Thakshak_Poster.jpg,https://en.wikipedia.org/wiki/Thakshak,Thakshak,action crime drama ajaydevgn tabu amrishpuri rahulbose govindnamdeo nahar singh' (amrish puri) fore-fath and he have sworn to protect the famili and heir of power underworld don jodhabhai and hi heir for generations. nahar would like hi son ...
tt0214178,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Sooryavansham.jpg/220px-Sooryavansham.jpg,https://en.wikipedia.org/wiki/Sooryavansham_(1999_film),Sooryavansham,action drama amitabhbachchan soundarya rachanabanerjee jayasudha anupamkher heera fail to live up to expect of hi father thakur bhanupratap singh a power and respect man of hi community. despit all odd heera struggl to keep hi father' pride.
tt2008631,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Shera_Mithun.jpg/220px-Shera_Mithun.jpg,https://en.wikipedia.org/wiki/Shera_(film),Shera,action asrani mithunchakraborty pinkychinoy gulshangrover gavinpackard jai is a peac man and doesn't partak in violence. howev when the drug mafia kill hi sister he is left with no choic but to defend himself and hi family.
tt0200087,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Sarfarosh_%28Poster%29.jpg/220px-Sarfarosh_%28Poster%29.jpg,https://en.wikipedia.org/wiki/Sarfarosh,Sarfarosh,action drama aamirkhan naseeruddinshah sonalibendre mukeshrishi akashkhurana after hi brother is kill and father sever injur by terrorist a young med student quit hi studi to join the indian polic servic to wipe out the terrorists.
tt0172684,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Kuch_Kuch_Hota_Hai_poster.jpg/220px-Kuch_Kuch_Hota_Hai_poster.jpg,https://en.wikipedia.org/wiki/Kuch_Kuch_Hota_Hai,Kuch Kuch Hota Hai,comedy drama musical shahrukhkhan kajol ranimukerji sanasaeed reemalagoo dure their colleg year anjali wa in love with her best-friend rahul but he had eye onli for tina. year later rahul and the now-deceas tina' eight-year-old daughter attempt to reunit her father and anjali.
tt0282275,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Zulmi_poster.jpg/220px-Zulmi_poster.jpg,https://en.wikipedia.org/wiki/Zulmi,Zulmi,action drama akshaykumar twinklekhanna arunairani darasingh milindgunaji a young man seek to aveng hi sister' death but learn that hi quarri is under protect of hi own mentor.
tt0211634,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Soldier_screenshot.jpg/220px-Soldier_screenshot.jpg,https://en.wikipedia.org/wiki/Soldier_(1998_Indian_film),Soldier,action drama musical bobbydeol preityzinta rakheegulzar faridajalal johnnylever the stori follow a young man (bobbi deol) who flee india and arriv in australia seek vengenc for someth that start in india. in australia he meet and fall in love with the daughter of a rich and power man(suresh oberoi). the stori keep the cover on bobbi deol plan until the end when everyth is reveal as to whi he is a soldier.
tt0173081,https://upload.wikimedia.org/wikipedia/en/8/8f/Pyaar_To_Hona_Hi_Tha.jpg,https://en.wikipedia.org/wiki/Pyaar_To_Hona_Hi_Tha,Pyaar To Hona Hi Tha,comedy drama romance ajaydevgn kajol bijayanand kashmirashah tikutalsania sanjana wa rahul' fiancé. when rahul wa gone to india for offici trip he is attract to nisha and announc that he will be marri her soon. sanjana doe not take kindli to thi ...
tt0152836,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Taal_film_poster.jpg/220px-Taal_film_poster.jpg,https://en.wikipedia.org/wiki/Taal_(1999_film),Taal,musical romance akshayekhanna anilkapoor aishwaryaraibachchan aloknath amrishpuri businessman manav fall for aspir singer mansi but their romanc face an uphil climb when manav must depart and mansi' suav manag move in.
tt0244794,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Sirf_Tum_poster.jpg/220px-Sirf_Tum_poster.jpg,https://en.wikipedia.org/wiki/Sirf_Tum_(1999_film),Sirf Tum,drama romance sanjaykapoor priyagill sushmitasen mohnishbahl salmankhan sirf tum revolv around deepak an ordinari young man with a big heart and aarthi an attract middl class girl. while in dehli deepak find a lost handbag belong to aarthi. ...
tt0173080,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Pyaar_Kiya_To_Darna_Kya_in_1998.jpg/220px-Pyaar_Kiya_To_Darna_Kya_in_1998.jpg,https://en.wikipedia.org/wiki/Pyaar_Kiya_To_Darna_Kya_(1998_film),Pyaar Kiya To Darna Kya,action comedy drama salmankhan kajol arbaazkhan anjalazaveri dharmendra muskaan (kajol) is an orphan girl live on a farm run by her overly-protect older brother vishal (arbaaz khan) and their 'chachu' (dharmendra). muskaan' childhood friend ujaala (...
tt0164538,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Dil_Se_poster.jpg/220px-Dil_Se_poster.jpg,https://en.wikipedia.org/wiki/Dil_Se..,Dil Se..,drama romance shahrukhkhan manishakoirala preityzinta raghuviryadav sabyasachichakrabarty the clash between love and ideolog is portray in thi love stori between a radio execut and a beauti revolutionari
tt0190419,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Ghulam%28Movie%29_Poster.jpg/220px-Ghulam%28Movie%29_Poster.jpg,https://en.wikipedia.org/wiki/Ghulam_(film),Ghulam,action crime drama aamirkhan ranimukerji rajitkapoor mitavasisht sharatsaxena jai run errand for ronak singh who is a gang lord and is involv in illeg activities. jai' brother siddharth decid to revolt against him and ronak after some thing goe lethal awry.
tt0172761,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Major_Saab.jpg/220px-Major_Saab.jpg,https://en.wikipedia.org/wiki/Major_Saab,Major Saab,action drama romance amitabhbachchan ajaydevgn sonalibendre nafisaali mohanjoshi an armi major decid to tame a persist rule breaker who is bent on be discharged. howev the traine chang hi plan when he fall in love and need the major' help in rescu hi beau.
tt0282268,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/YehHaiMumbaiMeriJaan.jpg/220px-YehHaiMumbaiMeriJaan.jpg,https://en.wikipedia.org/wiki/Yeh_Hai_Mumbai_Meri_Jaan,Yeh Hai Mumbai Meri Jaan,action comedy romance saifalikhan twinklekhanna chunkypandey saurabhshukla akshayanand orphan raju tarachand is care for by hi matern uncl brij and aunt basanti in nainital. raju decid to re-loc to mumbai to make a name for himself in a firm run by chaturvedi....
tt0210659,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Dulhe_Raja.jpg/220px-Dulhe_Raja.jpg,https://en.wikipedia.org/wiki/Dulhe_Raja,Dulhe Raja,comedy govinda raveenatandon kaderkhan premchopra mohnishbahl poor raja open a fast food restaur right opposit a five star hotel run by it' owner singhania earn hi wrath. the wealthi hotel owner use all hi influenc to remov raja but in...
tt0118673,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Bade_Miyan_Chote_Miyan.jpg/220px-Bade_Miyan_Chote_Miyan.jpg,https://en.wikipedia.org/wiki/Bade_Miyan_Chote_Miyan,Bade Miyan Chote Miyan,action comedy musical amitabhbachchan govinda raveenatandon ramyakrishnan anupamkher fellow polic inspector arjun and pyar work in the same polic station in mumbai india. although they work togeth they have an unhealthi rivalri between them - lead to considerable...
tt0210609,https://upload.wikimedia.org/wikipedia/en/7/7b/China_Gate.jpg,https://en.wikipedia.org/wiki/China_Gate_(1998_film),China Gate,action adventure drama ompuri naseeruddinshah dannydenzongpa mamtakulkarni ilaarun 10 old exil armi men decid to free a villag from an evil bandit
tt0273045,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/2001_Do_Hazaar_Ek.jpg/220px-2001_Do_Hazaar_Ek.jpg,https://en.wikipedia.org/wiki/2001:_Do_Hazaar_Ek,2001: Do Hazaar Ek,crime mystery thriller jackieshroff dimplekapadia tabu rajatbedi sureshoberoi follow the brutal slay of a call-girl name juli in bombay citi two polic inspector name anil sharma and rajat bedi are assign to investig and bring the culprit(s) to ...
tt0286416,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Aakrosh_%281998%29.jpg/220px-Aakrosh_%281998%29.jpg,https://en.wikipedia.org/wiki/Aakrosh_(1998_film),Aakrosh: Cyclone of Anger,action crime drama sunilshetty shilpashettykundra girishkarnad sureshoberoi mohanjoshi an offic face person challeng after he is assign to stop killer of the prime minister.
tt0286421,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Achanak_%281998_film%29.jpg/220px-Achanak_%281998_film%29.jpg,https://en.wikipedia.org/wiki/Achanak_(1998_film),Achanak,action mystery thriller govinda manishakoirala farhanaaz rahulroy johnnylever arjun (govinda) live a charm life surround by the famili he love and work at hi family' thrive business. then he meet pooja (manisha koirala) and hi life get even better. ...
tt0395463, ,https://en.wikipedia.org/wiki/Badmaash_(1998_film),Badmaash,action jackieshroff shilpashirodkar pareshrawal pran bindu a young man is entrap in a never-end web of deceit and deception.
tt0273452,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Bandhan1998.jpg/220px-Bandhan1998.jpg,https://en.wikipedia.org/wiki/Bandhan_(1998_film),Bandhan,action drama romance jackieshroff salmankhan rambha ashwinibhave shaktikapoor pooja come from a veri poor famili consist of her mom dad ramlal and brother raju. she meet the wealthi thakur suraj pratap and both is in love and get marri with the bless of ...
tt0446118, ,https://en.wikipedia.org/wiki/Dand_Nayak,Dand Nayak,action arjun arunbakshi arunbali manekbedi mithileshchaturvedi bankhel chaurasia came to bombay from uttar pradesh and start hi busi of rais and keep buffalo and sell milk. at first he got into petti crime but soon graduat to ...
tt0118654,https://upload.wikimedia.org/wikipedia/en/7/79/AuntyNonew.jpg,https://en.wikipedia.org/wiki/Aunty_No._1,Aunty No. 1,comedy drama romance govinda raveenatandon harish rohitkumar mitrajoshi sandhya (raveena tandon) ha alway dreamt of meet her princ charm a wealthi man handsom debonair and dashing. she meet with gopi (govinda) who like her instantli and ...
tt0207415,https://upload.wikimedia.org/wikipedia/en/d/d1/Doli_Saja_Ke_Rakhna_poster.jpg,https://en.wikipedia.org/wiki/Doli_Saja_Ke_Rakhna,Doli Saja Ke Rakhna,drama romance akshayekhanna jyotika anupamkher moushumichatterjee arunairani inderjit bansal come from a wealthi family. hi father and mother chandrika would like him to get marri and settl down. but inderjit want to continu post-gradu studi and ...
tt0164550,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Duplicate-1998.jpg/220px-Duplicate-1998.jpg,https://en.wikipedia.org/wiki/Duplicate_(1998_film),Duplicate,action comedy crime shahrukhkhan juhichawla sonalibendre kajol mohnishbahl in order to evad the law a ruthless don tri to kill hi lookalike; a chef and tri to take hi place.
tt0189492,https://upload.wikimedia.org/wikipedia/en/8/86/Dushman_1998.jpg,https://en.wikipedia.org/wiki/Dushman_(1998_film),Dushman,crime drama thriller kajol sanjaydutt ashutoshrana jasarora tanviazmi a woman goe on a hunt to find her twin sister' rapist and murderer.
tt0205968,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Gharwali_Baharwali.jpg/220px-Gharwali_Baharwali.jpg,https://en.wikipedia.org/wiki/Gharwali_Baharwali,Gharwali Baharwali,comedy anilkapoor raveenatandon rambha satishkaushik bennypradhan on discoveri of hi spouse' infertil a man start a search for a new wife.
tt0317355, ,https://en.wikipedia.org/wiki/Dhoondte_Reh_Jaaoge!_(1998_film),Dhoondte Reh Jaaoge!,comedy drama family amarupadhyaya antaramali  a hitman an evil priest two thiev colleg student et al gather at a hotel to wit the auction of a priceless diamond.
tt2008498,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Do_NumberNew.jpg/220px-Do_NumberNew.jpg,https://en.wikipedia.org/wiki/Do_Numbri_(1998_film),Do Numbri,action mithunchakraborty sneha sadashivamrapurkar mohanjoshi johnnylever raju and dumru are friends. raju' sister madhu get impregn by arun. when they give a propos for their marriag arun' sister ganga yamuna and saraswati and he ensur that they ...
tt0280968,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/My_Dear_Kuttichathan.jpg/220px-My_Dear_Kuttichathan.jpg,https://en.wikipedia.org/wiki/Chhota_Chetan,My Dear Kuttichaathan,action adventure comedy arvind sonia suresh kottarakkarasridharannair daliptahil two boy and a girl befriend kuttichathan by accid and releas him from the grip of the magician. on the way kuttichathan meet ashish a member of the polic who is after karimbhootham...
tt1265654, ,https://en.wikipedia.org/wiki/Ghar_Bazar,Ghar Bazar,action crime drama shekharsuman natashashailendra sharmilatagore  an elig bachelor and bollywood film-mak amar live a wealthi lifestyl in mumbai. he meet with and fall in love with an actress gul romanc and then marri her. they live ...
tt0497915,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Gunda_film_poster.jpg/220px-Gunda_film_poster.jpg,https://en.wikipedia.org/wiki/Gunda_(1998_film),Gunda,action comedy crime mithunchakraborty mukeshrishi mohanjoshi shaktikapoor vernaraj when a coolie' famili is murder by a group of gangster and politician he swear reveng on them.
tt2167753,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Ganga_Ki_Kasam_%281999_film%29.jpg/220px-Ganga_Ki_Kasam_%281999_film%29.jpg,https://en.wikipedia.org/wiki/Ganga_Ki_Kasam_(1999_film),Ganga Ki Kasam,drama mithunchakraborty jackieshroff deeptibhatnagar daliptahil minksingh add a plot »
tt0286707,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Humse_Badhkar_Kaun.jpg/220px-Humse_Badhkar_Kaun.jpg,https://en.wikipedia.org/wiki/Humse_Badhkar_Kaun,Humse Badhkar Kaun: The Entertainer,action comedy sunilshetty saifalikhan sonalibendre deeptibhatnagar razamurad bhola (sunil shetty) a villag come to citi to meet hi brother sunni (saif ali khan) who is a con-man a roadsid romeo a car dealer a thief all roll in one. the brother meet sunni ...
tt0818603,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Hitlermithun.jpg/220px-Hitlermithun.jpg,https://en.wikipedia.org/wiki/Hitler_(1998_film),Hitler,"crime mithunchakraborty shilpashirodkar manekbedi deeptibhatnagar sadiyasiddiqui nicknam as ""hitler"" jailer siddhanth kumar sharma is fear and respect at work as well as at home where he live with hi wife a former lawyer sheila; younger brother amar; two ..."
tt0286683,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Herohindustani.JPG/220px-Herohindustani.JPG,https://en.wikipedia.org/wiki/Hero_Hindustani,Hero Hindustani,action comedy drama arshadwarsi namratashirodkar kaderkhan pareshrawal parmeetsethi after the pass away of hi son and caucasian daughter-in-law london-bas widow purshotam agarw bring up hi granddaught namrata on hi own. when she matur he pressur ...
tt0178562,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Hazaar_Chaurasi_Ki_Maa_-_DVD_Cover.jpg/220px-Hazaar_Chaurasi_Ki_Maa_-_DVD_Cover.jpg,https://en.wikipedia.org/wiki/Hazaar_Chaurasi_Ki_Maa,Hazaar Chaurasi Ki Maa,drama jayabachchan anupamkher seemabiswas milindgunaji joysengupta dibyanath chatterji hi bank-employ wife sujata and onli child a son brati live a middle-class exist in calcutta west bengal india circa earli 1970s. sujata is a quiet ...
tt0319480, ,https://en.wikipedia.org/wiki/Hafta_Vasuli,Hafta Vasuli,action jackieshroff adityapancholi ayubkhan madhoo saadhika lotiram khabadia is an mla base in bombay who is corrupt and involv in all kind of crimin activities. he ha close link with anoth gangster cum wrestler tamancha. as elect ...
tt0116737,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Kabhi_Na_Kabhi_poster.jpg/220px-Kabhi_Na_Kabhi_poster.jpg,https://en.wikipedia.org/wiki/Kabhi_Na_Kabhi,Kabhi Na Kabhi,action crime romance jackieshroff anilkapoor poojabhatt pareshrawal tinnuanand kachra seth run an empir of collect garbag which is mere a front to cover-up for hi other busi - drug trafficking. he recruit a select group of peopl to carri out unpleasant...
tt0286723, ,https://en.wikipedia.org/wiki/Iski_Topi_Uske_Sarr,Iski Topi Uske Sarr,"action crime drama arunbakshi premchopra sunnydeol mukuldev divyadutta kind-heart gayetri take in three orphan two boy and a deaf girl. all three grow up in her ""7 star dhaba"". the two boy raj and jai malhotra are petti thiev and con-men. their ..."
